SMILES,Predicted_pKi,MW,HBD,HBA,LogP,TPSA,SA,predicted_pKi_random,std_random,norm_random,penalized_random
Cc1ccc2c(c1)CC[C@H]2[10*]CC(C)(C)CS(=O)(=O)[5*]CCOP(=O)([5*][5*][C@H](O)C(=O)NOC(C)C)C[3*]OC[C@@H](N)CCl,-1.6732911238335402,611.138,3.0,9.0,3.9544200000000025,154.25000000000003,6.538115254664778,7.17680161259175,0.1312370891510307,0.5440856242519775,0.4771684355130261
COc1ccnc(O[8*]CC(C)(C)c2nocc2[8*][16*]c2c[nH]c3nccc-3c2)c1F,-1.770467428368672,382.395,1.0,6.0,2.855900000000001,86.06,4.727956426160739,7.173596310518471,0.05948843630469211,0.5432904166855527,0.5119134552377077
C=Cc1cc(C[7*]CCc2ccn(C)n2)cc(CN[5*][10*]C(=O)OC(=O)CCOC(=O)C[9*]/C=C\C(=O)O[C@@H](C)CCC)c1C,-2.046327925028348,567.6830000000003,1.0,10.0,5.052420000000005,125.82,5.464153131494299,7.17184306157596,0.0892729850984416,0.5428553572348677,0.4964932668929211
C[C@H]([8*]CCC(=O)c1ccnc(O[3*][3*]NC(=O)c2cc(Cl)no2)c1)C1COC1,-1.789637358071207,379.8000000000001,1.0,7.0,2.9777000000000005,103.55,5.007797448350528,7.171504513621445,0.053282045332287975,0.5427713407990398,0.5146083276149068
CN(C[1*]C#CCCNC(=O)NCC[10*]COc1cncc(Cl)c1[9*][5*]NC(=O)[C@]1(N)CCOC1)N1CCCOCC1,-1.8108326789647176,552.0760000000002,4.0,9.0,-0.3042999999999947,143.31,5.562224305998136,7.167479547249599,0.08657302844333443,0.541772291788877,0.4968423431983325
Cc1nnc(C(=O)N[8*]C[C@@H](O)CN(C)N=C=O)c(C)c1[7*][1*]C(=O)Nc1cc(OC[3*]NN2CC(=O)NC2=O)nc(C(=O)[1*][5*]NS(=O)(=O)c2ccco2)n1,-1.83595431848596,716.6500000000002,6.0,18.0,-2.378159999999993,309.71,6.308636296862314,7.16479187619769,0.12866895769456513,0.5411049892921148,0.47577467369247645
Cc1nc(NN)[nH]c(=O)c1[16*]CC(=O)NCC(=O)N(C)[10*]C#CCOc1ccc([8*][16*]c2ccc(N)c(S)n2)nc1CO,-1.827751936670745,553.6050000000002,7.0,12.0,-2.7039799999999965,214.46999999999997,5.28642577615638,7.164465713282484,0.1113839263077447,0.5410239985696269,0.4839974853779277
O=C(O)CC[C@@H]([78*][1*]C(=O)CCc1ccn(C[7*]c2cccc(OC[1*]C[C@@H]3CCCC[C@H]3OC3CC3)n2)c1)c1ccccc1,-1.6308795487025365,558.7190000000005,1.0,6.0,5.978800000000007,90.65,5.542056747669928,7.164033131509751,0.2379821510224034,0.5409165792433097,0.4263595134303011
C=C(N=[N+]=[N-])c1ncc([14*]Cc2nc(C(=O)N[7*][9*]c3cncc(-c4nnco4)c3)cnc2F)o1,-1.6248181605836312,434.3510000000001,1.0,10.0,1.2955,181.48,5.123502486247057,7.164021553364641,0.09835670000195347,0.5409137040894123,0.49024391564069747
CN(CC=C[1*]C(=O)c1ccc(F)cn1)C(=O)[4*]CC(=O)C(=O)CS[11*][3*]NC(=O)[C@@](C)(O)C1CCC1,-1.76191546202981,479.5300000000003,2.0,8.0,1.9684,133.73999999999998,5.533062544099604,7.163197918225056,0.09305251154660968,0.5407091671321428,0.4926648073710886
CC#CCCCC(=O)O[9*]C[C@H]([4*][3*]NC(=O)c1cnnn1C)c1ccc(F)cc1,-1.790539590533713,372.4000000000001,1.0,6.0,2.580400000000001,86.10999999999999,4.910348325377007,7.1621632165157845,0.09429439206756124,0.5404521956488586,0.4918195084380985
COC[C@@H]1CCCN1C[5*]C[C@@H](CC[8*]COc1cc(F)cc(F)c1)NC(=O)CC(=O)[1*][8*]C1=C[C@H](C)[C@@H](C)C1,-1.6154893609668493,506.6340000000002,1.0,5.0,4.812400000000005,67.87,5.930030765365851,7.1590961401829265,0.09408744057581248,0.5396903515436638,0.49122786883216796
CN([5*]Cn1ccc(S(=O)(=O)[12*][5*]Nc2cc(C#N)ccn2)c1)NCC#CC[7*]NCC(=O)NN,-1.7438243981705817,445.5090000000002,5.0,11.0,-1.0493199999999967,170.20000000000002,5.289792384467651,7.154259746386607,0.05016797536029458,0.5384886436465821,0.512140208434468
COc1cc(C=C[8*]CN2CCCOC2=O)ncc1N[5*][4*]Cc1cnc2n1CCOC2,-1.9823167438251723,399.4510000000002,1.0,8.0,2.2845000000000004,90.74000000000002,4.66425945107024,7.153993675059253,0.047907801114121636,0.5384225192895682,0.51323601246547
Cc1cnc(CO[3*][1*]C(=O)c2ccc(OC[5*]CN3CCCO[C@H](C)C3)nc2)c(F)c1,-1.858601578734643,403.4540000000002,0.0,7.0,2.7707200000000007,73.78,4.752706786559443,7.153306611076628,0.07038877541660553,0.5382517630985619,0.5016675435408258
CC(C)(C[3*]Oc1cc(F)cnc1F)CN[5*][5*]Nc1cnc2ccccn12,-1.8884409075053048,347.369,2.0,6.0,3.4475000000000007,63.48,4.601898698508817,7.152990356135869,0.1279614689818923,0.5381731611565562,0.47353171971631053
CC(C)NC(=O)[C@H](C)O[3*]CC(=O)NNC(=O)CO[3*][4*][C@@H](C)c1ncc(Cl)nc1C[5*]N1CCC[C@H]2CNC[C@H]21,-1.754848070487079,540.0650000000003,4.0,9.0,0.8868000000000016,146.81000000000003,5.941195122895257,7.151500625762658,0.06235119770676497,0.5378028783951476,0.5052942325297819
CO[C@H]1CCC[C@@H]1C(=O)N[2*]C[C@H]([7*][11*]C(=O)c1ccc(F)cn1)C(=O)O,-2.031372263593287,338.33500000000004,2.0,5.0,1.6686,105.59,5.242250872907508,7.148661206076253,0.10486159401608086,0.5370970058750058,0.48362853784852683
Cc1nc([16*][1*]C(=O)C2=NNC(=O)CC2)c(C[7*]C(=O)c2ccc(F)cn2)o1,-2.1298790457254624,344.302,1.0,7.0,0.4454199999999995,114.52,4.608717184390024,7.148588350318528,0.11621390558988558,0.5370788921498343,0.4781531558427541
O=C([9*]Cc1cc([16*][1*]c2ncc(C3=CCNC3)cn2)ccc1F)N1CCNC2(CC2)C1,-1.63917132521759,393.4660000000002,2.0,5.0,0.7808999999999999,70.15,5.271106996938125,7.148449107680136,0.12989362023619766,0.5370442727484933,0.4716262909274183
C=CCc1ccc(O)c([16*]COc2cncc(O[9*][5*]CC(=O)c3ccc(C#N)cc3)n2)c1,-1.9531827165366769,401.4220000000001,1.0,7.0,3.2091800000000017,105.33,4.296730761997311,7.146514531466312,0.019149074335628603,0.5365632491491736,0.5263863100643835
COc1ccncc1CN[10*]CCN(CC#C[5*]C(=O)N[C@H](C)c1ccccc1)CC(=O)N[9*][5*]C1CCCCN1CC#CC[12*]c1cnc(C(F)(F)F)cn1,-1.8182475934414608,704.798,3.0,9.0,3.9860000000000033,124.61,5.945392901061798,7.146237640902403,0.04102967269601452,0.536494395978583,0.5149276697950868
Cc1ccc2c(C=O)nc(C(=O)[6*][5*]NC(=O)Nc3ccccc3)nc3cn(c2c1)[5*]CO[C@@H](C)N(C)CC[7*]C3,-2.107818536017458,502.57500000000033,2.0,8.0,3.755420000000002,118.45,6.679555868747982,7.146151419290646,0.07866347333928399,0.5364729553416641,0.4958892810079373
CCc1ccc(CN[5*]Cc2ccc(C(=O)N[8*]CC(F)(F)C(=O)OC(=O)[1*][5*]NC3CC4(CCC4)C3)nc2)cc1,-1.7997943497843512,514.5730000000004,3.0,7.0,4.302700000000003,109.42,5.144693304867754,7.1458510969284035,0.15478420415410155,0.536398273445398,0.45947876546581157
CN(C[3*]C#CCC[C@@H]1CC[1*]C(=O)[C@H](CCN(C[5*]C(=O)c2ccc(C#N)cn2)C[6*]c2cnc(-c3ccccc3)o2)ON(C)CC[3*]N1)CCC(C)(C)C,-2.0892248905316606,695.9089999999998,1.0,11.0,5.044780000000005,127.83,6.735106651030367,7.138664569401989,0.11772029107483768,0.5346107026276979,0.475239331204352
CCC[C@@H]1C[C@H]1C(=O)[1*]CO[C@H](CC[5*]Nc1nc(F)c(F)cc1F)CNC(=O)C[10*]COCC1(NC(=O)N[8*][16*]c2cc(F)ccc2F)CC1=O,-1.7810138210868875,669.6480000000003,4.0,8.0,3.317800000000001,147.75,6.55637522514594,7.136508824893281,0.16075921835719706,0.534074309054877,0.45476271001129115
CC(C)(C#C[1*]C(=O)c1cnc(O)nn1)N(C[4*][13*][C@]1(C)C=CSC(N)=N1)C[16*]c1c(O)cc(O)nc1N,-1.8386305144205333,484.5420000000002,5.0,13.0,-0.0657999999999995,196.96,6.109322993850139,7.134861223741692,0.07335911813015136,0.5336642988027814,0.4959166504799871
CC1=CN=C(C(=O)N[8*]CO[C@@H]2C[C@H](C(=O)O)N([5*][1*]CNc3ccc4ncnn4c3)C2)NC(=N)N(C)C1=O,-2.0848244771394056,498.5040000000001,5.0,11.0,-0.9848299999999954,189.64,5.711048520302517,7.13383325437645,0.0991624439755201,0.5334084626128429,0.4830523500917521
CC(=O)C(=O)[C@H]([9*]CC(C[8*]CC(=O)N1CCOCCN1)[C@H](O)CN[5*][6*]c1cc(F)cc2cccnc12)c1ccccc1,-2.157167081735352,550.6310000000001,3.0,8.0,2.2536000000000014,120.86,5.7047809509393375,7.131726251751056,0.07976197518797247,0.5328840269136755,0.4920310576352517
Cc1ccc(F)nc1O[3*][1*]C(=O)c1nc([14*][1*]C(=O)[C@@H](C)OC(=O)O)cnc1F,-1.907911650511043,367.26400000000007,1.0,8.0,0.99742,128.57000000000002,5.381384983582502,7.13044345008627,0.07316601997071195,0.5325647002403087,0.49499040227174423
C[C@@H]([4*][5*]N(C)CCC[6*]CN[C@H](CO)CCN[5*][6*]c1ccc(OC[8*]c2ccc(Cl)c(C#N)c2)cc1)CCO,-1.9481421980926,503.08700000000033,4.0,7.0,2.487480000000002,100.78000000000002,6.214632835672405,7.128617944730044,0.05929552084442903,0.5321102328855892,0.5014757000569263
Cc1cc(O)ncc1[8*][10*]C(=O)[C@@H](N)CC(=O)OCC[1*]C(=O)[C@@H]1C[C@H]1CC[5*]N1CCC(F)(F)[C@@H](C)C1,-1.9704201434903383,481.5400000000003,2.0,8.0,2.044619999999999,122.82,6.3926957531103215,7.128348917851859,0.09931938026192678,0.5320432529725914,0.4817404137812379
CC(C)(C#C[3*]Oc1cc(F)c(F)cc1O)CNC(=O)N[10*][14*]c1nccc(OCC[9*]c2cccc(-c3ccno3)c2)c1O,-2.0971579281741644,564.5450000000003,4.0,8.0,3.6242000000000014,138.97,4.994669514558456,7.127982120593115,0.07853786181339747,0.5319519292020103,0.49177203459832797
CN(C)CCNC(=O)[10*]C[C@H](CCC[77*]N[C@@H](CC[3*]Oc1nccc2nnnn12)C(=O)CCC[10*]c1c(O)ccc(O)c1C=O)NC[4*][1*]C(=O)c1ccc(C#N)nn1,-2.1300256851948527,744.814,5.0,18.0,1.5422800000000014,262.84,6.511983773594537,7.127288057587842,0.1651158866453489,0.5317791182120749,0.45083991694443515
C[C@@H]1C[C@H]1C(=O)O[C@@H]([9*][8*]c1cccc(B(O)O)n1)c1cnccn1,-1.877165149667262,313.122,2.0,7.0,-0.8403,105.43,5.1126655098834926,7.126533433091007,0.14165310511558932,0.5315912196953341,0.46137986452661167
CCCN([5*][5*]Nc1noc2cnccc12)C(=O)[1*][1*]C(=O)c1ccc(F)cn1,-1.7464462052460423,343.31800000000004,1.0,7.0,2.8412000000000006,101.21999999999998,4.618045459055979,7.126171248121442,0.10071684911885445,0.531501033884504,0.4805773981917595
CC(C[5*][C@@H](Br)C(C)C)CSCCCN[5*]COc1ccnc(O[8*][10*][C@H](CCO)NCC(C)(C)O)c1,-1.9518795756342764,550.6040000000004,4.0,8.0,4.095000000000002,95.87,5.973819367264985,7.117593713157902,0.14967507249610862,0.5293645975925494,0.45577640181617485
CN([6*]Nc1nc([14*][4*]C(=O)c2cnsn2)cnc1F)C1CCCCC1,-1.929613495976927,336.39600000000024,1.0,8.0,1.6092999999999995,83.9,4.804972258694429,7.117214866555334,0.1003699417861832,0.5292702115647159,0.4787263580290327
O=C(/C=C\C[9*]/N=N/c1nnn[nH]1)NC1(CCCO)[7*]CN([5*][2*]C(=O)c2ccc(F)cn2)C1,-2.0034901563797263,417.4050000000002,3.0,10.0,0.575499999999999,161.70999999999998,5.771237224566865,7.117214348279556,0.12245000920358894,0.5292700824397999,0.4682717759383168
O=C([6*][5*]NC(=O)Nc1ccccc1)CCNCCN[9*]c1ccc(Cl)cc1OC[1*]C(=O)c1nn[nH]c1C(C[4*]C[C@H]1COCCN1)[C@@H]1CCCO1,-1.9292878921065264,683.2099999999998,6.0,11.0,2.4353000000000016,180.62,6.137411116723244,7.116367835122508,0.15870952681243788,0.529059174177108,0.4514166546446595
COC(=O)[C@H]1CC(=O)N([10*]CCCCCOCC(=O)O[3*][1*]C(=O)CNS(=O)(=O)CC[6*]COc2ccccc2)C1,-1.9841095456275573,542.6070000000002,1.0,10.0,1.142100000000002,154.61,5.062056313747929,7.113072735141752,0.1672850877356383,0.5282381038047147,0.44686746353842616
Cc1nc(C)c(CN(C)C[1*]C[C@H]([4*][5*]N2CC(=O)C[C@@H]2C(=O)O)S(C)(=O)=O)[nH]1,-1.9791542827303288,386.4740000000001,2.0,7.0,0.0178400000000021,123.67,5.546697309712948,7.110483547972473,0.13744693850287787,0.5275928247873934,0.4598396687481723
Nc1cc(N[5*]CCC2=C([4*][5*]Nc3c(Cl)ncnc3C[3*]O[C@@H]3CN4CCC3CC4)CC2(F)F)[nH]n1,-2.054821180502928,480.9510000000004,4.0,8.0,3.6716000000000015,117.01,6.482554606905029,7.110429883523113,0.10862283698516643,0.5275794495134299,0.47327500819669177
CN([5*]CC[C@@H]1CN(C[C@@H](CO)C[12*]c2ccc(C(F)(F)F)cn2)CC(=O)[1*][6*]C(=O)O1)CC(=O)O,-1.9763721140224195,461.4370000000002,2.0,8.0,1.0946999999999996,120.27000000000002,6.132387512092403,7.110174217894984,0.15261610373634057,0.5275157271233637,0.4528507385085433
CN1C(N)=N[C@@H]2[13*][4*][C@H](C(=O)CNC(N)=O)C[5*]N(C(=O)N[C@@H](C#N)C(N)=O)CC(C)([C@@H](O)CNC3CC3)C[C@H]1C2,-1.9311329870557807,534.6220000000003,7.0,10.0,-2.227519999999995,245.29,7.426295163019628,7.106222068896845,0.1392871475979812,0.5265305762568924,0.45807011267985415
CN([5*][3*]OC[C@@H]1C[C@H]1CSC[8*][C@@H]1C[C@H]2CC[C@H]1OC2)[C@@H](C#N)C[12*]S(=O)(=O)c1ccccn1,-2.1935669975272667,465.6410000000002,0.0,8.0,3.4283800000000024,92.52,7.155877259915196,7.10568326987814,0.09547598797154846,0.5263962538306346,0.47846270933462565
C[C@H](CC[C@H]1c2cc(ncc2[C@@H](C)CN)[14*]C[C@@H]1OC(=O)C[4*]Cc1ncc(Cl)cn1)O[3*][5*]Nc1cccc2cnoc12,-1.92181807057663,565.0740000000002,2.0,10.0,4.781900000000003,138.28000000000003,6.841556761805388,7.105334410255563,0.079720061726836,0.526309281197181,0.4859807262931585
C[C@H](O[3*][7*]c1cncc(OC[4*]CC2CCC(=O)CC2)c1)OC[3*]OC(=O)CC1(CO)CC1,-1.838213643963164,421.4900000000002,1.0,8.0,2.348300000000001,104.18000000000002,5.637992172858632,7.10506945824576,0.09879356390559507,0.5262432261286925,0.4767393707689707
O=C(CO)NC(=O)CN[C@@H]([8*][5*]N(C[3*]Oc1nccc2nccn12)C1CC1)C[C@@H](O)COC[11*]O/N=C1/CCc2ccccc21,-1.6630041222962957,581.6300000000003,4.0,13.0,0.173000000000004,172.14,5.616879431752618,7.099962122441104,0.14177195775977963,0.5249697417143543,0.45557878628542386
COc1cnc([11*]Cc2cc(C#N)cnc2C(=O)[1*][14*]c2ccc(C3CC3)cn2)cc1O,-2.04521861187129,386.4110000000001,1.0,7.0,1.79608,108.99,4.458129958794923,7.098821157882044,0.14639595524787072,0.5246852038768032,0.45323126584531853
CN(CC(N)=O)C(=O)[8*]Cc1cc(F)cnc1C(=O)[10*][9*]c1cccc(-c2ncno2)c1,-2.037748831817095,397.3660000000001,1.0,7.0,0.9434999999999996,132.27999999999997,4.505504819319013,7.098452611774624,0.09433243746054762,0.5245932910917938,0.4773695081798816
CC(C)(C[14*]C(=O)c1ccc(F)cn1)C[C@@H](N)C[4*][2*]CNc1ccc2ncnn2c1,-2.0754154426503977,384.459,2.0,7.0,3.2234000000000007,98.2,4.989663942353925,7.097623307737074,0.06989058873654179,0.5243864624638582,0.4889881947331566
CC[C@@H]1CN(C)CCN1C[8*]CC[C@@H](C)C(=O)N[C@H]([10*][1*]C(=O)[C@H](CC(=O)O)N[5*][5*]CCCc1ccc(C)n1C)C(=O)NC[4*]CC(C)(C)C(F)(F)F,-2.1033021018793594,686.8610000000002,4.0,8.0,3.849720000000007,136.01,6.500727011312192,7.09739276526882,0.1255651856121375,0.524328963627287,0.46245723828278595
Cc1ccc(C(=O)[7*]CN(CC[16*]c2ccc(F)c(F)c2C=O)CC(=O)[1*][5*]N2C[C@@H](C)C[C@@H](C(=O)O)C2)cn1,-2.081254180644799,501.5300000000003,1.0,7.0,2.3634200000000005,107.88,5.56915279729366,7.0970652341840665,0.0974280299583393,0.5242472740710346,0.47558015615608457
Cc1nnc([9*][9*]C#CC(=O)OC(C)(C)C[3*]OC(=O)OC(F)(F)F)nc1C=C[1*]NNC(=O)[C@@H](C)OC[5*]Nc1cccc2nc[nH]c12,-1.9731387528546127,620.545,4.0,13.0,2.2068199999999987,191.57,6.042269428264296,7.0970398323169,0.21623251438462837,0.5242409385348686,0.42230122833828626
CC(C[7*]c1nccn1CCCl)(CC(=O)O)C(=O)[10*]N=C(N)NC[C@@H]([8*][3*]OC[C@H]1CCCO1)CC[8*]c1cccc(B(O)O)c1,-1.8260883505705208,591.9020000000006,5.0,9.0,0.0452000000000031,181.51999999999995,6.358382865517067,7.0970177758311666,0.17353482108998386,0.5242354373713946,0.4407183768835322
Cc1noc(C)c1CC(=O)[1*]COc1cnc(C(=O)[13*][1*]C(=O)c2ccc(=O)[nH]c2)nc1,-1.8393696359813816,396.3590000000001,1.0,9.0,1.02594,145.10999999999996,4.363597127011321,7.096194916400854,0.08409616041710899,0.5240302017442874,0.4817634178228634
CN(C(=O)[6*][3*]OCCN(C)[C@@H](C[6*]Cc1cnc(C=C[5*]CN2C[C@@H]3CCC[C@H]2CC3)cn1)N(C)CC#N)C1CCC(F)C1,-1.897545494863252,569.7700000000004,0.0,8.0,4.429880000000003,88.83000000000001,7.032195864983249,7.0948364776389585,0.061346830681793287,0.523691365476371,0.49253015291443675
NC(=O)N(C[15*]c1ccc(F)cc1Cl)C(=O)C(=O)[15*][20*]c1ccc(OC[5*]Nc2ccnc(C(=O)O)c2)cc1,-1.881952470524908,500.8700000000002,3.0,7.0,1.532899999999999,151.92,4.7268484831330975,7.092531967257473,0.08114721995215099,0.5231165002269239,0.4823437205530444
CCN(C[10*][9*]CNC(=O)CSCC#C[4*]OC(=O)CNc1ccccc1)C(=O)NCC#C[14*]c1nc(C)cc(C)c1C,-2.2234879080551373,549.6970000000001,3.0,7.0,2.175160000000001,112.66,4.808765927480465,7.0910398719916525,0.07400840299967386,0.5227442609750468,0.48545371900092704
O=S(=O)(CCl)OC[9*]Cc1cnccc1[C@@H]([6*][9*]n1cnc2ccccc21)C1CC1,-1.925823376395144,405.90700000000015,0.0,6.0,3.515900000000002,74.08000000000001,4.924939178791717,7.090284707716225,0.12348009790161812,0.5225558573267299,0.4618553672637061
Cc1nccn1CC(=O)[1*]CC[C@H](C[10*]CC(=O)NCCN=C=O)CC(=O)OC[9*][4*]CNC1CCCC(O)CC1,-1.660113573723031,519.6430000000004,3.0,10.0,1.817820000000001,151.97999999999996,5.850420198786855,7.089578881656226,0.09818084229663941,0.5223797571162307,0.4735293922462457
CC(C)(C[4*]CC(C[1*]C(=O)c1ccc(F)cn1)CN(C[5*][7*]c1cc2n(n1)CCO2)C1CCC1)CCC#N,-2.178950693407224,481.6160000000005,0.0,7.0,4.543380000000004,84.03999999999999,5.592455183723058,7.087618657956538,0.15660632007423247,0.5218906616765878,0.4462377070461223
CC(C[6*]CO[C@@H]1CCCN(CC[3*]Oc2csc(CCl)c2)CCCS1)OC(=O)[13*][8*]c1ncc(Cl)cn1,-1.8719085921858327,548.5580000000002,0.0,9.0,5.685600000000006,73.78,6.262981194690751,7.08677955008965,0.0942785004189082,0.5216812829775386,0.4747452441158207
CC(C)(C)OC(=O)[13*]CC(C[6*]c1ncc(F)cc1F)CC(=O)CO[3*][5*]NC1=CCSCC1,-1.9144364145742048,442.5280000000003,1.0,7.0,4.044200000000003,77.52,5.748592665366667,7.086506638467418,0.05603930780113397,0.5216131829592083,0.49318629183459073
CCN(C[4*][C@H](CO)C1CCCCC1)CCC[4*][10*]NC(=O)COC[C@H](O)C[16*]c1cnc2c(c1)C(=O)NC2,-1.7436347369534084,490.6450000000002,4.0,7.0,1.481200000000001,124.02,5.736602024298523,7.086146104254425,0.09327167675442018,0.5215232171221253,0.47507948010998313
CCC(=O)N[C@@H]([10*][5*]Nc1ccc(C(=O)O)cn1)C[1*]C(=O)c1ncc(C#N)cc1C,-1.851064674464868,381.3920000000001,3.0,7.0,1.9628,145.07000000000002,4.646381014235532,7.084733545711396,0.061479992921318144,0.5211707211942717,0.49009422816387266
[14*]c1nc2cccc(C)n2c1N[5*]C[C@@H]([26*][11*]NC(=O)NCc1ccccc1)CC=C[5*]N1CCC[C@@H](NN)C1,-2.005682219599235,475.62100000000027,5.0,7.0,2.76692,111.75,5.699070400706092,7.082928940935008,0.16424770285721257,0.5207203617393514,0.4418477921400019
[5*]N[C@@H](CC[4*]CCCN(CO)CCCC[14*]c1nc(N)c(S)c(=O)[nH]1)C(=O)[1*]C[C@H]1C[C@H](CN([5*][14*]c2nccc3ncnn23)OCC)C(=O)[1*]CCO1,-1.84545376082656,687.8479999999998,5.0,16.0,0.407300000000006,206.1899999999999,7.0883786548152266,7.080331820375565,0.22901954269393146,0.520072162112664,0.41362014667897334
CC(C[1*]c1cc2cccn2cn1)(C[11*]C(=O)c1cnn(C2CC2)c1)OC(=O)N[18*][4*]Cc1ccccc1CC[16*]c1cnc2ccnn2c1,-2.0226954119504352,602.6990000000002,1.0,10.0,4.437100000000004,120.71,5.785429892061308,7.079763202463278,0.18898236903742038,0.5199302351099806,0.43039882132528096
CC(C)CNC(=O)[33*][2*]([8*][C@H](C[6*]c1cccc(C2CC2)c1)S(=O)(=O)C[6*]c1ccc(OC[10*]c2cccc(-c3nnco3)c2)cn1)C#N,-2.000996744888571,600.7210000000002,1.0,9.0,3.4606800000000018,148.07,5.800300374763053,7.0778959691631815,0.0916680486731118,0.5194641512670608,0.47396323398866064
Cc1cc(CF)n(C[7*][5*]Nc2cc(C[5*]N3C[C@@H]4C[C@H]3CS4)ncc2F)n1,-2.0425003161551727,365.4530000000001,1.0,6.0,2.9544200000000016,45.98,6.416471532091472,7.077831568022651,0.04921409122191448,0.5194480753603595,0.4945027751793742
CC(C)[C@@]1(C)CC(=O)[C@H]1C(=O)[1*]C[C@@H]([5*]C#CCN1CCCC[C@H]1C[8*][9*][C@@H]1C[C@H]1CC(=O)OCC[2*]CN[C@@]1(C)CCCCN1)C(=O)O,-1.994420787334064,613.8400000000004,3.0,8.0,4.8262000000000045,125.04,6.951002794671526,7.076352791367289,0.18787431575712416,0.5190789299616011,0.43017049783665534
CC(C[6*][C@@H]1NCc2n[nH]cc21)(C[16*]c1ccc(C(F)(F)F)cn1)[C@@H]([7*][4*]CC1(C(=O)O)CCCC1)CCO,-1.756314643543099,494.5580000000004,4.0,5.0,4.582900000000005,111.13,6.061598659102821,7.076031053853593,0.14515719681399963,0.5189986122050934,0.4488748024157908
COc1ncc(Cl)c([8*]C[C@H](CC(=O)O[6*][3*]OCCCNCCF)C(C)C)c1N,-1.733579457191317,405.8980000000002,2.0,7.0,2.5407,95.7,5.1060043511088935,7.0759300509037875,0.14014478493935045,0.5189733978760178,0.45110847895420214
CC(C)[C@@H](N[5*][5*]Nc1ccc(C=C[17*]C(=O)c2ccc(C#N)cn2)cc1)[C@H](C)O,-1.7820110564689946,364.449,3.0,6.0,3.1712800000000017,98.04,4.958529835976405,7.073593995099458,0.11588157154182274,0.5183901992974156,0.46166829990214386
Cc1ccc(F)c([16*][14*]c2cc(C[1*]C(=O)CC(O)(C[4*]CCC(=O)NCC3CCCC3)CC(=O)O)nc(NN)c2)n1,-1.8325278936453195,529.6130000000004,5.0,8.0,1.5711200000000014,167.53000000000003,5.27931910488184,7.072845171050444,0.0991777823722633,0.5182032439711987,0.4692753731954372
Cc1cc(C#N)cnc1C(=O)[1*][1*]C(=O)C1(NC[6*]C(=O)N2CCc3nc[nH]c3C2)CC1,-1.834003478603457,392.4190000000002,2.0,7.0,1.0795999999999992,131.83999999999995,4.593614050088243,7.071714980668256,0.05171997804928695,0.5179210650981125,0.49181511759189606
CCc1nc(Cl)cc([14*]CC(C[7*]Cc2cc(C)cs2)CCOC(=O)[8*]Cc2cc(O)cc(O)c2[9*][5*]N2CCCC[C@H]2C#N)n1,-2.039643659498422,597.181,2.0,9.0,5.737100000000009,119.57,6.065793919675302,7.0716039221267195,0.13299501985320805,0.5178933360756374,0.45339979516188944
CC1=CC[C@H](CC[3*]Oc2cccc(C(N)=O)n2)[C@H]1[15*]CN([5*][8*]C1C[C@H]2CNC[C@@H]2C1)CC[13*]NC(=O)c1ccc(F)cn1,-1.9007038099117453,550.6790000000004,3.0,7.0,4.2672000000000025,122.47,6.363889796079926,7.070686737781689,0.05464785018745499,0.5176643299033672,0.49013417014789173
Cc1cnc2c(cnn2[7*]Cc2cc(C#N)nnc2N[5*][7*][C@@H]2CCCC[C@H]2CN)n1,-1.90582081529536,377.4560000000002,2.0,9.0,2.194,131.22,5.407182363983469,7.070447997711291,0.056038081754659956,0.5176047191283794,0.4893968814105988
C=CC[C@@H](NC[6*]CC(C[5*]N1CCC[C@@H]2C[C@H]2C1)c1cccc(C[4*]Cc2cc3n(n2)CCC3)c1[16*][10*]C(=O)c1ccc(C#N)cn1)C(=O)C[14*]c1nccc2ccoc12,-2.1940852310365884,735.933,1.0,10.0,6.199880000000007,129.94,6.7325172634360335,7.066765013013817,0.13156282324766783,0.5166850558177323,0.4529902894993142
C#CCOCC(=O)OC[9*]CN(C[1*]C(=O)c1cc(NN)ncn1)Cc1ccc([8*][10*]C(=O)NCCC(=O)NN)nc1NN,-1.8742972684835384,557.5720000000001,7.0,15.0,-2.879399999999995,254.83000000000004,5.04528413203575,7.066454106112704,0.19906632586899373,0.5166074152440293,0.4233574715748245
COC(=O)c1cncc([9*][9*][C@@H](O)CN2CC(O)(C#C[4*]NC(=O)[C@@H](N)CCC(=O)O)C2)c1,-1.9720210488012293,420.4220000000002,5.0,9.0,-2.787199999999994,175.31,5.278033551933038,7.065390790654928,0.1957915191789028,0.5163418749844896,0.4245278352003348
CC(C[10*]NC(=O)[C@@H](N)CC(C)(C)C)[C@H]1CC=C([8*]C[C@H]2CCCC(=O)[C@@H]([8*][5*]Nc3ccnc(O)c3Cl)CC2)C1,-1.669981070398044,533.1570000000002,4.0,6.0,6.521700000000006,117.34,6.284862938668997,7.061747275263947,0.06989748644267543,0.5154319159885841,0.48063480210795945
Cc1ccc(NC[7*]CN([5*][11*]C(=O)c2ccc(F)cn2)C(C)(C)C)nc1O,-2.030817598055906,346.4060000000001,2.0,6.0,2.9825200000000014,78.35000000000001,4.496248903304021,7.060764168823366,0.10854955323063376,0.5151863697939117,0.46219143423026154
